Character,Quote
peggy,"@Iberia Efectivamente. Tengo el reclamo presentado y hace 4 dias la respuesta es ""estamos buscandola"".
Compré aquel… https://t.co/nPSPEQBFTE"
peggy,"Mañana volveré a casa, si Ryanair quiere."
peggy,@lauraadan_com @cintiashapiro y con ryanair siempre hay opciones baratas si no importa mucho cuando
peggy,"@Iberia @Universal_Spain El enlace da error, no se puede acceder...¿Podeis poner el enlace correcto? Gracias"
peggy,#Ryanair le acabó el aniversario de Iberia Express: Se han convertido en algo tan… https://t.co/CQ3JKM0lhf #fb
peggy,@Laszloeragay @Iberia 45 minutos de infarto xD
peggy,"@Ryanair Faro, Portugal! #TravelThursday"
peggy,@Ryanair rumbo a ser el @amazon del aire. @SmartTravelNews  https://t.co/SHmOBneqbi
peggy,@_C_T_A_ @AeroAsturias @ALSA_Autobuses @Iberia han atrasado las salidas de sus vuelos a ovd .Al llegar no hay bus.no cumplen espera 15 min 😡
peggy,"@Iberia Porque no puedo elegir asientos, lleva todo el dia dando error en la pagina"
peggy,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/OjiiGMzpxz"
peggy,"@Iberia Hola, quiero solicitar el reembolso de la parte reembolsable de un billete no utilizado, me podéis ayudar?"
peggy,Felices 90 @Iberia sé de alguien que le hubiera gustado verlos! #90AniversarioIberia https://t.co/kbTuU4pSAy
peggy,"Las mejores ofertas de empleo IT de España: Endesa, Mercadona y Ryanair https://t.co/VSQyQxlW2R https://t.co/TwPHm0gxTI"
peggy,@Albercampeontv Que cabron! La del Mallorca de Spanair...😍😍
peggy,"@JaviTjader Buff, a mí baratos (de 60€ ida y vuelta o menos) sólo me salen de ryanair, pero porque yo tengo ya abor… https://t.co/ZzyQjA620r"
peggy,Así fue el primer vuelo de @Iberia de la historia. El tema tiene una maravillosa infografía de @emilioamade dedicad… https://t.co/zV9izfVg5A
peggy,"Hace unos días escribí sobre #Ryanair, #reputacion y #TopGun. 3 cosas que, en realidad, no le importan a nadie.
https://t.co/oJRtYpOqVT"
peggy,@robdnavarro Aerolíneas. Y se lo queda Iberia otra ves
peggy,@Iberia hasta su comunity manager pasa de mi ...
peggy,Ryanair tiene un 75% de reviews de 1*. La mayoría de sus clientes prácticamente odian la compañía y a pesar de eso… https://t.co/s0Y7HIxFc8
peggy,De @iberiaexpress me lo espero... pero de @Iberia NO! 😡😡IB3480 menudo vuelo nos espera... https://t.co/4qTGfVCrIN
peggy,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaArgentina. Hola 79 destinos europeos al mejor precio https://t.co/cwAFOqmxqr"
peggy,@Ito_hh @Iberiazulgrana Y de iberia nada de nada..hipócrita
peggy,"@Iberia No, pero no me parece justo tener q volver al aeropuerto solo para esto. Además de todos los retrasos sufridos hoy"
peggy,@Iberia aprende. A320 con espacio y enchufes. https://t.co/JPuKUIkAVD
peggy,"@Iberia reintentos de hacer la compra, siempre la misma respuesta. Hay alguien competente q sepa hacer algo y q ten… https://t.co/XJo1YqJkpJ"
peggy,"@Iberia Gracias por la atención, enviado todo lo solicitado por DM. Por aportar algo más, en otro perfil de IB Plus… https://t.co/F10LltfSBO"
peggy,Ryanair cede ante la rebelión de sus pilotos https://t.co/4k3ooHlYEP vía @Cerodosbe
peggy,@iberiaexpress Urgente necesito asistencia. Compre 2 pasajes x la web con tarjeta y se colgó la pág con lo cual me… https://t.co/4gDkhkY2BO
peggy,RESERVANDO EL RYANAIR PARA BARCELONA
peggy,@jmanatol @Airbus @Iberia @pilot_airbus @BilbaoAirport @controladores @Marshallers @Bereikua @alaseca12… https://t.co/hcARXxDldl
peggy,Se cumplen 90 años desde el primer vuelo de @Iberia y @AndreaPrat7 está celebrándolo en Barajas. Con un puente aére… https://t.co/ovYdR90EfY
peggy,"@Iberia Hola! Ya se que las cosas de palacio van despacio, pero sabéis algo de la reclamación 1-1V4Q9V7? Nos sería… https://t.co/DUl3pYuXLw"
peggy,"@vickyulf @RicarSallaberry Y decís Avianca por no nombrar Alitalia, British Airways, Ryanair, y otras tantas. TODAS… https://t.co/BpLCxeEsHz"
peggy,Hoy hace 90 años que Iberia levantó el vuelo y unió Madrid y Barcelona https://t.co/5W99mlv8Hi
peggy,Ryanair desconvoca la huelga para el 20 de diciembre https://t.co/ohkWD0WjDC vía @expansioncom
peggy,Saludos desde #Perm y recuerden no volar por @Iberia a #Rusia2018 ya que les pierden las maletas! #Iberia https://t.co/BGtWPapSE6
peggy,"@diana_twittea @JenHerranz @Iberia @iberiaexpress El avión de Japón es muy nuevo, ahí quizás esté el cambio. Ahora… https://t.co/8OPIW1T1rf"
peggy,@jonkortajarena Bomba de chicles a @Iberia ya!!! @lavecinarubia 🍭🍬 #DefendamosaJon #rubijarenaPower
peggy,@Iberia Me apena que una empresa de origen español tenga web en ruso y alemán pero solo en 2 de las 4 lenguas coofi… https://t.co/5tZPyZvL6G
peggy,@Iberia ¡Buenos días! Vivo fuera de España y me está resultando imposible recuperar mi número de Iberia Plus. ¿Dónd… https://t.co/m0hrYtM7DE
peggy,@MargotAB @ferdepablos @juanjearanjuez @Iberia @ismaeljorda Me encanta la sensación que tienes cuando te vas acerca… https://t.co/HwCV0e2U4C
peggy,@Iberia IB8329 de esta tarde que sale de San Sebastián tiene prevista su salida a la hora indicada?
peggy,"Más info: https://t.co/NlXsBe0O7P @Ryanair_ES Lanza #Billetes Desde 14,99 Euros Para #Volar Desde #Sevilla… https://t.co/kauqphdEhX"
peggy,Madrid #TravelThursday https://t.co/PIymB89HcT
peggy,@amalia_toledo @Iberia Tenia esperanza que después de la compra de @British_Airways todo mejoraría 🧐
peggy,¿Será que Ryanair finalmente esta cambiando de estrategia?🤔🤔... https://t.co/odKfY1BkFP
peggy,El sindicato alemán de pilotos convoca la primera huelga de Ryanair https://t.co/9lMjccLk3s
peggy,Ryanair afronta la primera huelga de pilotos de su historia https://t.co/X2spJLiC5N by https://t.co/tDgnXZaRzE emba… https://t.co/bkkMWVReJw
peggy,"@lluis_llach Renfe, Iberia..."
peggy,La maleta perfecta para viajar con Ryanair es de Samsonite https://t.co/FbO1zTyIuo
peggy,Con la despedida del B747 de BAW me imagino la del A340 de Iberia y la depresión que me dará cuando eso pase 😭
peggy,El procés viaja en Ryanair https://t.co/dyv5qo06gX
peggy,"@SWEuskadi Yes me muevo por las dos,los de Iberia me han hecho socio 😂"
peggy,"@ibarretxec @Iberia Otra historia, vuelo de Madrid México, maletas pérdidas y con una semana de pérdidas, el person… https://t.co/9QUzI4n12Z"
peggy,Iberia Express celebra su quinto aniversario https://t.co/FcxW7tsPVa https://t.co/u3HlLRpTNl
peggy,"Ryanair es un robo que no veas, te cuesta menos el billete que en otra aerolínea pero luego te clava por todos lados"
peggy,Ryanair retiene durante tres horas a 180 pasajeros por la nieve https://t.co/vDzrDOtoSP
peggy,@gonzalo_rm78 @Ryanair Creo que ya no vale sosio (#travelTHURSDAY) 🙄🙄😌😂😂😂😘
peggy,@fresynet @Iberia Las normativas también están equivocadas. La gente ya no es del tamaño de Esteso
peggy,Ryanair busca en España nuevos tripulantes de cabina para Europa https://t.co/cvIhOLdP2i #empleo #trabajo… https://t.co/bH9H4cUt7i
peggy,"@rafallopz @Iberia Por eso lo mejor es viajar con @VivaAerobus alv!
Bv"
peggy,"@cbellolio @Iberia Pero por que viaja en Iberia?? Ni esa línea ni latam son aereolineas confiables en general, siendo Iberia la peor"
peggy,@Aerolineas_AR y el #CyberMonday de este año? MUY x debajo del año pasado! Tendré que seguir volando por IBeria! Una lastima..
peggy,@Iberia Esperando a que vuestros sistemas funcionen y asignen asiento a mi marido y regrese a casa después de una l… https://t.co/vg7JmisPdZ
peggy,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaArgentina. Hola 79 destinos europeos al mejor precio https://t.co/j7xZVM54GN"
peggy,Lotería de Navidad Iberia Plus https://t.co/1fhYsyr8eK
peggy,@LATAMAirlines como puedo enlazar o asociar mi vuelo nacional (zco-stgo) con uno internacional (stgo-Madrid)???@Iberia
peggy,"Ultimamente si no es el tiempo, es Ryanair!!! https://t.co/DhyRafBOBt"
peggy,Iberia inaugura un nuevo espacio Premium para sentirte como una reina o un rey  https://t.co/cJq5wjVUU7
peggy,@chiquitinB @SirChandlerBlog Recuerdo valijas mías qué pesaban como 50 kilos pero fue hace 15 años cuando las valij… https://t.co/xBC9yYw10j
peggy,@Iberia Más lo siento yo. Qué servicio tan nefasto !
peggy,"Ya en Madrid, con 1 hora de retraso.  Report Ryanair pls."
peggy,"@Iberia Gracias por la info, retraso y overbooking: dos familiares (de 5) siguen en Madrid!"
peggy,@Iberia Dentro de muy poco 😁❤️
peggy,"Vuelo puente aéreo de las 10, llego menos 10  a la Puerta de embarque @Iberia, “necesito llegar a Madrid ... “ comp… https://t.co/yOxe3Ps4AY"
peggy,@Iberia #HolaArgentina ....nunca e salido d España y ya va siendo hora q tengo 40
peggy,@flywithlevelES El 29/11 compré en web de Iberia 2 pasajes OPTIMA i/v a BCN. Mismo día llegó via mail el ciberticke… https://t.co/I07fvRzxcZ
peggy,@UltimaLlamada_ @Iberia Una de las más lindas que he visitado.. Recomendable
peggy,@Iberia el vuelo ib4001 se desviará por el ciclon en nueva york o se cancelará?
peggy,@Iberia Aquí solo saben decir que están en Madrid y que saldrán dentro de 20 minutos por otra cinta. @iberia será l… https://t.co/oH1EE7894N
peggy,"@Iberia   Querido/a : Anoche tuvimos un pequeño malentendido ,
Anoche 27 de Diciembre en el Aeropuerto de Ibiza ,Ba… https://t.co/fpuC2BFtIn"
peggy,¿Sabrá lo que es que no le quepan las piernas en #Ryanair? 😂😂 https://t.co/ZbAqysH1UD https://t.co/C1Jt4m0eU0
peggy,A por ello paisana! Orgullosos de ti burgalesa 🔝 https://t.co/z03BGm6MM6
peggy,@Ryanair Ojalá... Porque ya hice mi reserva y solo al hacerla me cuesta eso 😫
peggy,@Ricky_ot2017 Ricky es que en Ryanair como no seas de los primeros te meten la maleta de mano en la bodega xq dicen… https://t.co/iEcavoo7fw
peggy,"@Iberia para que escoges asiento y luego hay cambio de avión y no coincide, ni avisan, ni te permiten hacer cambio… https://t.co/xJJuzBuCcL"
peggy,Iberia Plus cumple 25 años. Queremos celebrarlo contigo de una manera muy especial. Elige tu número favorito y... ¡… https://t.co/pKsInCVaB3
peggy,"@Jorge32101213 @cbellolio @Iberia @NuevoPudahuel Posiblemente el servicio lo presta alguien más... andes, acciona (… https://t.co/xWEMxTpGoC"
peggy,@linwer @ibeca73 @El_Neyra @Fjlopezm @Iberia @vueling @controladores @Controleitor @PatrullaAspa @josechulopez1… https://t.co/cx88VxS6sV
peggy,@Iberia No me deja ingresar para elegir
peggy,@Iberia sos una vergüenza! 2 veces volando en #level y 2 veces con retrasos por problemas técnicos. Vergüenza!
peggy,"@Duesseldorf desde el aire,volando con @Iberia a @MADRID,fantásticas vistas con el río rhin bordeando la ciudad https://t.co/jDXRTO73jq"
peggy,@SamsungEspana @Iberia Para la próxima vez sugiero segmentar mejor el target. Regalad Samsungs en iberia express y iPhones en iberia. 😉
peggy,"Primera vez que viajo con @Ryanair y menos la loteria que no me tocó 😂😂😂 todo lo demás ha estado genial.
🛫👏👏 https://t.co/nW5JJYSeUA"
peggy,Hola @vueling ya os podéis pronunciar sobre la huelga de @Iberia en barcelona? Viajo el 24 a marsella y tengo que m… https://t.co/WCxOU2I2Se
peggy,@Ryanair_ES Devuélveme el dinero Ryanair https://t.co/Ff9Ag63NWA
peggy,@Iberia Gracias! En nada nos vamos
peggy,La putisima madre Iberia
peggy,"Ryanair no contrata pilotos, sino personal para atender las cancelaciones de vuelos
https://t.co/EOGebtxIKm https://t.co/W27zLG2PrT"
peggy,"@Ryanair Plaza de Espana in Seville, Spain!"
peggy,"@Iberia Extravío cochecito bebé vuelo Madrid-BsAs, NULA atención en 5 meses, ni aeropuerto, ni email, ni telefono,… https://t.co/ye1xENQQ3Z"
peggy,"@DPMontt83 no soporto a iberia, equipo de mierda idioso"
peggy,@iberia he perdido el localizador d mi vuelo y tampoco tengo el mail. Como puedo recuperarlo ?
peggy,El Premio Mejor Aerolínea en rutas nacionales es para... ¡@iberia!
peggy,"@Iberia Al fin, oferta encontrada, le doy a ""Completar compra"" y ¡Me envía a la página de inicio! (No, no se agotó… https://t.co/ZpjdW7Ly8r"
peggy,"También pregunté en un sitio si esa cola era ryanair y una persona me dijo que no entendía mi idioma, le pregunté a… https://t.co/eJ9tyFmozN"
peggy,"@Iberia hola, tengo una duda sobre mi próximo viaje"
peggy,"Descubre Shanghai, Vuelo Directo con Iberia, 5 días desde 963€ Tax Includ https://t.co/TchOCf5Ewu"
peggy,"@nataliabravog No worries
Ryanair está mejor que Vueling"
peggy,"-Paga 20€ por un billete y pretende tener un palacio por asiento.
-Resopla y comenta en voz alta el poco espacio pa… https://t.co/orvguMVJND"
peggy,@marcos4vazquez @Iberia Indignante que tengan a 3 personas para toda la cola que se está generando.
peggy,"@ivan_cortina @Iberia Vale, tu eres profesional y tu equipo te pondra otra, pero en el caso de un particular normal… https://t.co/sQdsYQHs7b"
peggy,"#PrimeraB Final primer tiempo
Cobresal 2-0 Iberia"
peggy,"Las 'low cost' Ryanair y Vueling, a la cabeza de los retrasos en los aeropuertos españoles https://t.co/FUTkwDwAQd vía @elmundoes"
peggy,@Iberia FAVOR COMPARTIR. QUE PASA CON IBERIA QUE COBRAN INSTANTANEAMENTE LAS VENTAS PERO CUANDO TIENEN QUE DEVOLVER… https://t.co/Wmicr1X0zA
peggy,@elvirasastre En mi caso siempre miro en Vueling o Ryanair que son los que mejor precio me dan desde mi ciudad. Dep… https://t.co/FtvACuEA8i
peggy,"@lovenjaire @Ignominiaa @1cualquiera @pepeda1 @JorgedeTorres @oriolguellipuig Sí, en Murcia, Albacete, Cuidad Real,… https://t.co/jDFv58g4Bk"
peggy,'Ryanair' bromea con el aeropuerto a nombre de CR7 ¿Homenaje o burla? #20m https://t.co/hYUyxIo39H
peggy,Oye @Iberia cuantos rt a este twit para un vuelo de Bilbao a Barcelona para antes de Reyes?
peggy,"Así fue el accidente del vuelo 5022 de Spanair, el más letal en España en 2 décadas #VIDEO https://t.co/tG22njBvMJ"
peggy,"@mizakny @Iberia @AmericanAir @Aeromexico @viajaVolaris @AICM_mx @mdelprete @SEDESUQro Es correcto Mizak, en este c… https://t.co/YOTMEHpxnf"
peggy,Hola en cuanto sales los boletos de Bogotá a Barcelona @Iberia
peggy,@Iberia @Universal_Spain RT POR FAVOR: PASAJEROS QUE IBERIA LES DEMORA LA DEVOLUCION DEL DINERO. JODAMOSLOS. RETUIT… https://t.co/gtV80e4cga
peggy,"@AdriaRs26 @vueling Una amiga llamó al servicio clientes y le dicen desconvocada,pero desde Iberia hoy dicen que la huelga es confirmada"
peggy,Iberia inaugura la remodelación de la Sala Vip Velázquez en la T4 de Madrid https://t.co/lnvSakKi8y https://t.co/9CMG1laesK
peggy,"Comprar dos billetes juntos, en @Iberia, pagar más de 3000 euros y que nos sienten separados. Así se trata a los cl… https://t.co/71jn8OVocQ"
peggy,Se acabaron los dos bultos en cabina: Ryanair cambia su política de equipajes https://t.co/5Fyug7uwE7 Informa DavidJusto_
peggy,Resulta que una va a casa por Navidad y se reserva un vuelo de vuelta en @Iberia con una escala larga para no andar corriendo y con agobios.
peggy,@Iberia Muchas gracias
peggy,"@Iberia Hola! Sí, ¿hay alguna forma de que si no facturo maleta no me bajéis el equipaje de mano a bodega? Para esp… https://t.co/5WiUTgrRUc"
peggy,@Iberia Hola Iberia 👏🏻👏🏻👏🏻 a días de cumplir 90 años de su primer ✈️😍
peggy,@Ryanair Cofu ☀️🛫🏝#TravelThursday
peggy,Además de ineptos sois unos cínicos e impresentables! @Iberia  Me dijisteis que hoy llega mi bici y mi maleta y nad… https://t.co/2cT4yRK95j
peggy,"Documental sobre el accidente de Spanair del 20 de agosto de 2008 ✈️
https://t.co/CETXD5Vbga https://t.co/0D7PXyfjAd"
peggy,@CHenares Vamos con Iberia
peggy,"@iberia xa q la gente sepaTuve 1problema al reservar 1vuelo,llame a su tlf(no gratuito)no m solucionaron nada,hable… https://t.co/8LBDHjJtWL"
peggy,@VilaWeb @vueling Pero sois idotas todos o que os pasa? @vueling @iberia @IAG
peggy,@Iberia estrena en 2018 vuelos a San Francisco y Managua https://t.co/pKt5HnjDiq #Iberia #NuevosDestinos https://t.co/5uzTmkqTWG
peggy,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/RB3jSUTp8M"
peggy,"@Iberia son una vergüenza, después de haberme perdido el equipaje por 3 días fuera de mi país y habiendo tenido que… https://t.co/gg7Ceu5U31"
peggy,"@Iberia gracias todo solucionado, un saludo"
peggy,RT RobertoHermida: UltimaLlamada_ Iberia Y los tiran y todo https://t.co/E8lnWGnKZD
peggy,@Iberia SHARE/RT IBERIA COBRAN INSTANTANEAMENTE LAS VENTAS PERO CUANDO TIENEN QUE DEVOLVER DINERO MAL COBRADO TARDA… https://t.co/IitVQRlO41
peggy,@Iberia me gustaría saber cuando voy a poder recuperar mi maleta. Gracias.
peggy,"@aena @Iberia habiendo 6 cintas en la sala 11 de Barajas, tienen que hacer salir 3 vuelos por la misma cinta 5? Venga ya!"
peggy,@x_lules siempre puedes pagar 100 euros más y viajar en Iberia xD
peggy,@Ryanair Gran Canaria’s #TravelThursday
peggy,"@Ryanair_ES @Ryanair Buenas, hace mes y medio presenté una reclamación por cancelación de vuelo a través de la web,… https://t.co/XR8nit1QoK"
peggy,@carlesvilaseca Ya veras qué risas cuando cojas el ryanair a Roma y te pidan el Dni
peggy,"Descubre Shanghai, Vuelo Directo con Iberia, 5 días desde 963€ Tax Includ https://t.co/TGNoZallXC"
peggy,"@Iberia Hola! Estoy intentando acceder a vuestra web con el ordenador, con el navegador del móvil y con vuestra app… https://t.co/h8HW5g5ish"
peggy,"@Iberia Una alegría tremenda. Siento una gran emoción y un escalofrío me recorre el cuerpo. Tranquilos, os he perdonado los 7€ de la cena."
peggy,Vuela a Madrid desde Caracas com IBERIA ida y vuelta tarifa desde  30.000 .000 Bs F contacto Lic. Dennis Martínez 0… https://t.co/KCbttBfbbl
peggy,"@Iberia hola, les he escrito por mensaje directo por un problema con Iberia Plus. Gracias!"
peggy,@Iberia @WonderTheMovie @Grupo_Envera_ RT POR FAVOR: PASAJEROS QUE IBERIA LES DEMORA LA DEVOLUCION DEL DINERO. JODA… https://t.co/BFuVs3QjK9
peggy,@DAVIDROMEROVARA @Uber @Uber_Support we need you now more than ever. Instead of protesting why not better your serv… https://t.co/D9lz1vlQiL
peggy,"Sin dudarlo, NY. 🌉🗽 https://t.co/Ql7EHFM5w2"
peggy,Ryanair cobra una pasta por corregir erratas en los billetes de avión. No hay derecho. ¡Con lo poco que cobramos lo… https://t.co/cuAGFZCZuv
peggy,Q embusteros ... Iberia te luces cada vez más https://t.co/IWgWtmiKkN
peggy,Gracias a Ryanair por hacer que este día sea aún más largo 👍
peggy,"@Iberia @Iberia Si pudierais estudiar cómo mejorar la integración, sería genial. De momento me aprendo la lección,… https://t.co/tp8gfbamGg"
peggy,@Iberia algo que decir al respecto? Todavía espero que me respondan... Puedo devolver mis billetes por motivo de la… https://t.co/j2CdWH0nax
peggy,Llego del vuelo de Iberia de Almería a Madrid. Voy a hacer el check in para Bs As por Iberia. Le entrego documentac… https://t.co/Qz6g7zq0UY
peggy,@Iberia Muchas gracias
peggy,Las víctimas reclaman en la Audiencia Nacional desclasificar los papeles del accidente de Spanair… https://t.co/sPYPxZ7Cb5
peggy,Esta es la nuestra @Lauri_Xiki https://t.co/47dxVlVfOa
peggy,Ryanair reconocerá a los sindicatos de pilotos para evitar un colapso de sus operaciones en Navidad… https://t.co/jrYHOAFoAZ
peggy,"@Iberia @lavecinarubia Si ,por favor las declaraciones de amor entre los  #rubijarena no  pueden quedarse en una ma… https://t.co/GWKJGhhubY"
peggy,Iberia Express celebra su quinto aniversario con una oferta de 5.000 plazas a 5 euros https://t.co/eHBvB6J24K
peggy,"Hoy firmamos la renovación del #convenio de la @ULPGC con @Iberia, junto a Víctor Moneo, Director de Ventas España… https://t.co/ytYhrw6S2j"
peggy,Estos son los #requisitos básicos exigidos por la aerolínea #Iberia para su tripulación de cabina: https://t.co/mQKnQuyAJP
peggy,"Así fue el accidente del vuelo 5022 de Spanair, el más letal en España en 2 décadas [VIDEO] https://t.co/i7p482SWun"
peggy,@silvinamarq @Hyspasia Ni en pedo usaría AR para viajar y después comerme un paro que me cague la vida? Mejor vuelo con Iberia
peggy,@karlaiberia @bonassomiguel Un invitado de lujo!Excelente entrevista con gran señor.Saludos  desde Saltillo Karla Iberia😊
peggy,Só vendo... Ryanair agrees to recognise pilot unions https://t.co/xwIchT0dEe via @rte
peggy,Y aterrizó Iberia. 🔥🚒🚑✈
peggy,Iberia y Air Europa lanzan sus rebajas con vuelos a Europa desde 29 euros https://t.co/dQsFsMJOVe via @elpais_economia
peggy,Lufthansa arrebata a Ryanair el liderazgo en pasajeros en Europa https://t.co/AJITSMFna9 informa yovannablanco https://t.co/9dKH5zZ1Rs
peggy,@Jonas_bornes00 @Javierromero_00 @Iberia @Ryanair Creo q igual ryanair por ahorrarse dinero en un piloto te dejaría pilotar 😂😂
peggy,"@GuiaLowCost @Norwegian_ES ¡200 euros ida y vuelta, vuelos directos, maleta facturada incluida! No me emocionaba ta… https://t.co/zSUgikzIoV"
peggy,Los pilotos de Ryanair desconvocan la huelga en Navidad tras el giro negociador de la ‘low cost’ https://t.co/7p1BaNYvY2 vía @indpcom
peggy,"Así fue el accidente del vuelo 5022 de Spanair, el más letal en España en 2 décadas [VIDEO] https://t.co/5e6SXlQOvD"
peggy,@Iberia mi maleta se ha perdido en Madrid camino de Santiago y no tengo ninguna información y no me dais ninguna información
peggy,"Lafayette, New Iberia, Opelousas, Or Lake Charles? https://t.co/1G9jlfs135"
peggy,Me gustó un video de @YouTube https://t.co/2aEp8tiyBh Karla Iberia Sánchez 3.6 Reportaje - Familia Mexicana en China
peggy,@British_Airways @British_Airways   Before flying BA/IBERIA ... RT/SHARE: POR FAVOR: PASAJEROS QUE IBERIA LES DEMOR… https://t.co/43RMkKUqUV
peggy,Marca de bajo costo de Iberia tiene en la mira a Colombia https://t.co/ZC8ZhECqM8
peggy,"Debute la nueva Premium economy de Iberia ya que costaba igual que turista. Asientos cómodos, pantalla grande y ser… https://t.co/kurjKUXXlC"
peggy,"@Iberia tengo mi equipaje perdido desde hace 27 dias y sigo sin noticias, me podeis ayudar x aqui x favo? gracias"
peggy,@prensacom Adonde? Quién se lo dio? IBERIA
peggy,Adoro los buenos deseos de Ryanair. Siempre otra!!! Despegamos 🛫 https://t.co/omDapk5cYN
peggy,@Iberia #HolaArgentina  seré el ganador @Iberia  me tengo una fe bárbara!!
peggy,"@irisoru jajajajaja ojala, pero ahora ryanair cobra hasta por las pequeñitas que no ocupan XD"
peggy,"@Iberia No consigo cambiar el menú de mi reserva, ¿qué puedo hacer? Gracias :)"
peggy,@Ryanair Alicante #TravelThursday
peggy,Samsung e Iberia sorprenden a los viajeros de un vuelo de Madrid a La Coruña con un «regalazo» https://t.co/6IOP7SkYlK vía @abc_es
peggy,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/yweNYotPbf"
peggy,"@Iberia correcto @Iberia, conseguí desde la página web Argentina sin problemas.
participo y difundo, muchas gracias y saludos !!! ✈️"
peggy,@Ryanair Fuerteventura 😍 #TravelThursday
peggy,"Nosotros a la vuelta de Franfu
https://t.co/XtoUliRqn8"
peggy,"@Iberia A partir de las primeras 24 horas?! Desde luego, alucinante. Debéis de pensar que la gente no se lava los d… https://t.co/FCQ2tQNBiP"
peggy,@Iberia Nos vamos a Santander(SDR) con esta bestia el Airbus A330-200. https://t.co/dI4n2jrfSo
peggy,17 euros Valencia-Budapest @Ryanair_ES https://t.co/DOmDLfCHRq vía @levante_emv
peggy,El director de RRHH de LG Iberia afirma que cuidar el bienestar de los empleados es una inversión vía @EFEempresas… https://t.co/nJeteTkpCb
peggy,"#Marketing #Publicidad #MrketingDigital redaccion“Nos hemos basado en la emotividad de su contenido”, Enric Pardo,… https://t.co/kLm2L1Hks0"
peggy,"@arenadeotromar @Iberia @Aeromexico Pues a mí @iberia no me coge el teléfono, me contesta a la 4 horas por twitter… https://t.co/meqGNqFsbB"
peggy,#Ryanair al fin contesta #reclamación por #cancelación 18h antes de volar y deniega compensar alegando huelga de controladores franceses.
peggy,También pasa en Europa. https://t.co/8EQo2b0yGx
peggy,@Conbotasymochil @AirNostrumLAM @Iberia Os esperamos allí 😉😊
peggy,Por favor Ryanair que si me quedo en esta casa me va a dar un telele déjame irme antes.
peggy,@doctorsondrobe @Iberia manga de gallegos
peggy,Acabo de descubrir que el piloto crack de #Iberia que me llevó de Madrid a Venecia el 1 de mayo del año pasado se l… https://t.co/PNFcskqRiG
peggy,@lasdocesillas @Davidnavallica @ligasordidaf1 @ElYateDeFlavio El business de Iberia Express no puede ser más Hacend… https://t.co/1sMcKXM6Op
peggy,"@MarketinGuille @Iberia gracias, si, ya hemos puesto la reclamación correspondiente"
peggy,@Iberia ¿De cuánto tiempo es el retraso del vuelo IB0519 que debía salir a las 9:20h? Transparencia y claridad por favor cc @aeropuerto_LCG
peggy,@FacuCRubio Contar historias en un Iberia
peggy,@20m @Ryanair de españa no? Es la causa?
peggy,Ryanair se enfrenta mañana en Alemania a la primera huega de pilotos de su hist... https://t.co/tSnoBWZcdZ via @TradersAuto
peggy,@Iberia lo vuelve a hacer. Tener q retirar las maletas y volver facturar aunq tengas varios vuelos con ellos. Pierd… https://t.co/pJLkwec4xF
peggy,"@Nyxxxxxxxxxx @lazypopa @Iberia Unos ponen villancicos, otros ponen campanas para celebrar que han llegado (que no… https://t.co/2lBuPmF8ol"
peggy,Cuando facturas con tiempo pero @Iberia juega con tus pertenencias. No tengo nada que usar y ustedes no dan la cara. https://t.co/V85hdjqGlo
peggy,"Gracias por la concurso #HolaEuropa @Iberia 🛫
Vámonos https://t.co/ZjjOCStBaz"
peggy,@MarMarolayo @jatirado @Iberia @gloris72 @beryere @isabelsuarez86 @JulioMazziotti @Beatrizxy @Noticia_Libre… https://t.co/ycwllPXgQI
peggy,Ryanair como siempre a la vanguardia. https://t.co/Fm8M2RgotH
peggy,"Palermo, nuevo destino Ryanair para el verano 2018 https://t.co/rDIVgKIK3E"
peggy,Me voy de viaje con @Iberia gracias a #HolaEuropa!!! https://t.co/tcSIoKjvC3
peggy,"Ya en España!!! Pero he perdido el avión a Mallorca y me toca esperar 3 horas al próximo. Sin embargo, @Iberia lo ha hecho muy bien! 😀"
peggy,@Iberia Y me quieren cobrar tres o cuatro veces el valor del ticket. Eso lo tienen que avisar cuando compras. Yo lo… https://t.co/fuf6ltvXri
peggy,"@Bonhamled2 A ver, a ver...

Pero a @Iberia no le afectará, ¿verdad?"
peggy,"Hoy tuve mi octavo y último vuelo con Ryanair 
Y puedo decir HE SOBREVIVIDO"
peggy,@Iberia Estimados. La línea no me dio oportunidad de irme del Estado de la Florida con antelación al Huracán Irma.… https://t.co/tJjvQCA1YZ
peggy,FOTO AEROPUERTO EZEIZA ARGENTINA FOTO AVION AIRBUS A 320 DE IBERIA VUELO A MADRID ESPANA https://t.co/EOIGnspexF
peggy,"@Iberia pésima atención del call center, resulta q ahora no puedo viajar con mi esposa por q deciden cambiar mi asi… https://t.co/r9CJYnJTCH"
peggy,"Futsal Maxorata vs Higuerita Iberia Toscal B, https://t.co/GVlmm0ulhM"
